volFrac,thetaX,thetaY,thetaZ,stiffness0,stiffness1,stiffness2,stiffness7,stiffness8,stiffness14,stiffness21,stiffness28,stiffness35
0.63743,36.0199,27.907,15.0014,0.36958,0.12161,0.13872,0.46248,0.1554,0.57443,0.15884,0.1376,0.11515
0.57705,26.6019,32.2867,52.9359,0.4101,0.11321,0.11159,0.36919,0.10851,0.31054,0.11026,0.11604,0.12032
0.35693,22.8389,20.4908,15.5928,0.082226,0.01297,0.017878,0.09553,0.018176,0.13356,0.025512,0.024444,0.017413
0.5764,15.3122,19.036,25.0342,0.44211,0.11306,0.091008,0.41081,0.085755,0.30162,0.085465,0.092206,0.12152
0.16859,43.66,22.4859,26.4503,0.0047734,0.00076439,0.00072569,0.0077743,0.00089141,0.0069839,0.0018689,0.0015121,0.0015455
0.24927,26.4645,33.2706,15.6008,0.024243,0.0028231,0.0050983,0.018878,0.0046201,0.050323,0.007956,0.0093127,0.0051628
0.55719,42.3638,37.4336,15.0322,0.27283,0.082783,0.10144,0.28516,0.10127,0.43788,0.1108,0.11027,0.083768
0.50975,65.158,15.6245,83.8735,0.26006,0.081508,0.079765,0.26603,0.080868,0.25036,0.088054,0.086586,0.089312
0.60701,50.763,32.8652,30.4048,0.36268,0.12505,0.12744,0.4242,0.12926,0.44141,0.13384,0.12876,0.12593
0.2559,15.0915,31.9564,85.0993,0.030835,0.0063442,0.0063669,0.028493,0.0059404,0.027296,0.0092435,0.0097753,0.0098428
0.34017,15.4054,35.5957,43.0557,0.13651,0.020132,0.019123,0.062606,0.011954,0.049275,0.01594,0.025546,0.028585
0.61147,89.9701,15.4547,47.6563,0.41057,0.13502,0.13563,0.42129,0.13576,0.41277,0.13756,0.13716,0.13671
0.59698,18.9384,32.4011,73.4417,0.41327,0.12674,0.12755,0.39224,0.12442,0.35648,0.12662,0.13104,0.13081
0.45445,15.0301,27.4969,57.1272,0.25217,0.056969,0.055588,0.19599,0.04724,0.12759,0.052427,0.063394,0.069593
0.41611,49.4688,46.3869,57.6618,0.14714,0.043545,0.043043,0.15276,0.043114,0.14215,0.049949,0.0495,0.050571
0.31714,15.4111,85.1549,32.9092,0.063582,0.01577,0.015546,0.058967,0.015268,0.061991,0.020467,0.021526,0.021377
0.24337,35.5252,31.5195,36.1793,0.022594,0.0035603,0.003423,0.026137,0.0038683,0.023793,0.0068208,0.0063773,0.0065644
0.526,75.6381,23.4933,19.0498,0.2433,0.084824,0.088141,0.288,0.08839,0.31115,0.097503,0.095382,0.091103
0.52099,33.4977,89.8992,18.2128,0.27682,0.087078,0.085996,0.2825,0.086103,0.27049,0.092582,0.092494,0.094113
0.23717,38.0557,41.8488,18.9732,0.015688,0.0023389,0.003888,0.016498,0.004135,0.037808,0.007265,0.0071004,0.0043529
0.45275,45.825,54.7691,59.303,0.19449,0.056337,0.056673,0.18298,0.056408,0.1891,0.063553,0.064708,0.064264
0.49078,18.1578,38.9298,83.265,0.24655,0.070947,0.070836,0.22967,0.069269,0.21631,0.076116,0.07899,0.079733
0.53423,31.8058,80.3644,16.2707,0.2934,0.090451,0.09096,0.27725,0.09272,0.30287,0.099655,0.098619,0.096788
0.38259,30.1071,86.9742,19.0111,0.11926,0.033822,0.031985,0.1168,0.032083,0.1128,0.0384,0.038495,0.040466
0.19731,40.5573,39.4174,18.5232,0.0077386,0.0011541,0.0015794,0.0094282,0.0019471,0.017687,0.0036428,0.0032046,0.0022885
0.56772,62.4033,45.4521,16.2083,0.30849,0.10155,0.11441,0.32067,0.11196,0.39941,0.119,0.12096,0.10414
0.52671,48.7661,54.5131,32.7116,0.27487,0.084162,0.087738,0.26512,0.087641,0.3134,0.095327,0.095564,0.089448
0.36812,23.6678,69.1048,17.4954,0.10312,0.024899,0.026281,0.073124,0.027207,0.12002,0.033681,0.034961,0.030504
0.43799,34.9087,15.7289,18.3672,0.10269,0.038567,0.033314,0.25869,0.051118,0.21163,0.066548,0.036694,0.043066
0.33127,22.4849,36.6474,30.2445,0.11263,0.015972,0.01712,0.053309,0.012334,0.070852,0.016612,0.024438,0.021581
0.59232,60.44,15.1962,22.2443,0.29344,0.12205,0.11617,0.44248,0.12898,0.40542,0.13606,0.11737,0.12485
0.37124,63.8962,17.406,35.1837,0.071961,0.030174,0.024806,0.13437,0.028927,0.10425,0.038072,0.030195,0.037021
0.28492,35.1052,28.3883,35.7916,0.038821,0.0073428,0.0065432,0.048893,0.0078475,0.036754,0.012172,0.010529,0.012293
0.27859,56.026,54.1108,15.4665,0.032026,0.0069948,0.0097995,0.031229,0.0098279,0.055046,0.014499,0.01455,0.010383
0.2172,22.3503,18.7562,57.3638,0.018826,0.0029466,0.0024754,0.021499,0.0026887,0.010618,0.0046605,0.0043836,0.0057657
0.34977,50.6866,15.1929,15.1457,0.037963,0.01887,0.019215,0.12632,0.027082,0.11571,0.038526,0.022817,0.023083
0.39766,62.6829,43.6862,49.2212,0.12398,0.036331,0.03669,0.12935,0.035809,0.12739,0.043017,0.043182,0.042834
0.52786,15.6262,84.8135,76.1755,0.28682,0.088168,0.088237,0.28471,0.088726,0.27926,0.095523,0.094852,0.095458
0.48755,55.7516,58.9307,15.0571,0.21541,0.064146,0.075756,0.1953,0.073246,0.27784,0.081672,0.085244,0.068672
0.35979,26.0003,15.5274,39.3467,0.094122,0.025432,0.015049,0.16033,0.020717,0.049952,0.026275,0.018758,0.036758
0.49869,44.406,26.7901,15.0142,0.16341,0.057864,0.067734,0.25721,0.076964,0.34108,0.091321,0.074718,0.060757
0.34614,15.2378,25.737,15.9822,0.13087,0.011561,0.021076,0.043848,0.010982,0.11623,0.014705,0.032538,0.015173
0.3328,60.4838,53.9521,76.476,0.068891,0.018948,0.017863,0.074343,0.018984,0.07114,0.025335,0.023869,0.024973
0.23378,82.0857,59.0153,31.5961,0.022002,0.0042065,0.0043558,0.021135,0.0043265,0.021799,0.0069461,0.0072236,0.0069812
0.25281,62.4395,76.6067,53.9016,0.025479,0.0052295,0.0055704,0.025026,0.0052724,0.02624,0.0085161,0.0087097,0.0082091
0.62676,38.9012,26.2154,82.0608,0.44454,0.14707,0.14418,0.4573,0.1468,0.42656,0.1465,0.14317,0.14703
0.50928,21.5977,84.5952,80.8504,0.25534,0.080537,0.079689,0.25588,0.079939,0.25875,0.087014,0.086805,0.087706
0.62724,44.7973,19.315,22.9678,0.3363,0.13044,0.12573,0.51272,0.14994,0.48626,0.15467,0.12259,0.1284
0.58123,15.5864,32.7472,29.0554,0.47404,0.10408,0.11614,0.29303,0.089742,0.36623,0.08847,0.12468,0.10783
0.34868,41.8396,78.543,16.7913,0.086217,0.0226,0.023971,0.076931,0.024052,0.093738,0.030056,0.030743,0.027978
0.47414,15.0456,45.1809,86.6726,0.21485,0.063939,0.063266,0.21277,0.062451,0.2058,0.07011,0.071386,0.072589
0.38955,21.1951,18.5158,87.1232,0.1264,0.033898,0.034184,0.11852,0.033282,0.11265,0.039718,0.041582,0.041347
0.43456,85.9847,15.0221,75.5499,0.17004,0.04996,0.050588,0.16926,0.049349,0.16447,0.056665,0.057522,0.057247
0.63686,15.3794,42.1547,30.7161,0.55376,0.14265,0.15338,0.36925,0.12677,0.45564,0.12181,0.15622,0.14244
0.64263,50.2434,18.5676,77.4802,0.47025,0.15718,0.155,0.48323,0.15777,0.45245,0.15521,0.15208,0.15493
0.17573,15.5745,40.3484,43.1129,0.011513,0.0010819,0.0011637,0.0051197,0.00067589,0.0052493,0.0014071,0.0021178,0.0020619
0.16584,63.1507,15.6078,50.0052,0.0050508,0.00091649,0.00070154,0.0072586,0.00084246,0.0052101,0.0016415,0.0014414,0.00178
0.54661,43.5155,20.6084,17.5375,0.19889,0.080556,0.081605,0.37226,0.10443,0.38702,0.1182,0.08501,0.082445
0.22595,30.2823,16.8952,28.0606,0.013549,0.0035209,0.001851,0.042951,0.0039521,0.01748,0.0072757,0.0036652,0.0061124
0.42459,15.6264,18.4136,20.2826,0.21565,0.037302,0.032877,0.18642,0.028059,0.14802,0.032879,0.038247,0.045755
0.63689,58.9437,21.0203,15.4246,0.35434,0.14244,0.14566,0.49501,0.16029,0.51943,0.16223,0.14353,0.13914
0.58954,26.9593,26.5283,43.7776,0.41602,0.12113,0.10676,0.43086,0.10793,0.30116,0.10987,0.10779,0.12961
0.14631,57.7388,59.3948,15.2903,0.0069925,0.00091852,0.0013998,0.0068663,0.0013504,0.0099252,0.0026852,0.0026285,0.0018907
0.23633,15.919,40.3328,48.7812,0.03858,0.0042899,0.0040968,0.016078,0.0025005,0.014147,0.0045594,0.0070604,0.007528
0.17301,39.8271,39.8853,20.2798,0.0071531,0.00093851,0.0013294,0.0072027,0.0015272,0.015813,0.0030295,0.0025927,0.0018887
0.22475,44.1359,66.553,22.5522,0.018459,0.0033486,0.0035496,0.015789,0.0037863,0.022183,0.0061667,0.0062945,0.0055904
0.46414,16.3909,79.1953,16.7828,0.21195,0.060203,0.061589,0.17297,0.060219,0.21451,0.067016,0.070192,0.067115
0.50492,68.9216,24.8455,72.3227,0.24505,0.07819,0.077308,0.25608,0.078508,0.2502,0.085959,0.084114,0.085673
0.52204,20.4801,58.4918,61.1768,0.30877,0.086844,0.08881,0.25175,0.080814,0.26743,0.086141,0.097641,0.094552
0.10284,60.3784,66.0806,48.8222,0.0029262,0.00040915,0.00051943,0.0033798,0.00056688,0.0039037,0.0011233,0.0010256,0.00078286
0.20038,59.6373,15.4087,87.0053,0.010281,0.0019679,0.0016787,0.012191,0.0020078,0.011005,0.0036526,0.0032562,0.0034972
0.63126,41.5054,39.2835,21.5059,0.40937,0.1318,0.14587,0.42128,0.14547,0.52773,0.14708,0.14691,0.12788
0.24999,35.998,15.0497,89.8473,0.027367,0.0054224,0.0055511,0.025788,0.0053903,0.025704,0.0084256,0.008888,0.0087502
0.47458,32.5884,25.6894,27.4044,0.20721,0.053416,0.054681,0.23923,0.057619,0.24924,0.06627,0.060197,0.058778
0.61237,53.3807,59.3499,71.7332,0.41139,0.13573,0.1355,0.41796,0.13682,0.41646,0.13821,0.13675,0.1374
0.60754,20.5809,67.4407,31.1445,0.44524,0.13412,0.13226,0.35984,0.12812,0.40674,0.12847,0.13605,0.13619
0.14934,28.3777,26.9623,53.7195,0.0090252,0.0012267,0.0010022,0.010723,0.0011635,0.0059108,0.0021572,0.0020133,0.0024472
0.34264,53.1543,16.1901,89.2556,0.07941,0.020823,0.021796,0.075654,0.020535,0.077783,0.026806,0.027711,0.026617
0.59481,26.5233,44.5688,15.0017,0.4024,0.10508,0.1305,0.28805,0.11538,0.49084,0.11863,0.13926,0.10402
0.59611,23.7557,25.6562,27.1985,0.4398,0.11303,0.11642,0.39399,0.10622,0.40313,0.10717,0.11982,0.11504
0.1811,62.7571,26.6698,16.0013,0.0058281,0.00099544,0.0014079,0.0081114,0.001261,0.011309,0.0026034,0.0025606,0.0019823
0.28969,15.2057,17.9716,89.615,0.046357,0.010591,0.011057,0.043767,0.010523,0.044074,0.014893,0.01556,0.015068
0.31514,15.9138,24.5525,33.7599,0.1191,0.014471,0.012434,0.060547,0.0082188,0.035685,0.011074,0.017045,0.022508
0.52556,30.5931,39.0699,15.2005,0.26255,0.063686,0.085764,0.2164,0.080697,0.39494,0.088341,0.097569,0.065445
0.62487,81.5784,57.1419,20.0888,0.43162,0.14463,0.14572,0.43266,0.14563,0.44244,0.14555,0.1458,0.14433
0.21514,33.3124,58.3125,35.9872,0.017233,0.0026006,0.0024575,0.012233,0.0023789,0.01484,0.0041976,0.0047605,0.0046151
0.52644,47.5082,69.9445,43.3384,0.28535,0.087686,0.088271,0.28673,0.089008,0.28179,0.096098,0.095359,0.09483
0.35869,15.0216,15.9403,45.911,0.12659,0.027367,0.017734,0.12946,0.018437,0.03811,0.022302,0.021808,0.040547
0.36724,15.0009,41.4761,27.0395,0.17044,0.023478,0.027134,0.055656,0.015916,0.096003,0.019669,0.038498,0.029182
0.54586,70.7818,21.5737,15.1265,0.26426,0.095098,0.099235,0.3297,0.098877,0.33639,0.10687,0.10458,0.10024
0.5474,67.2298,20.045,79.019,0.30935,0.09927,0.099166,0.31313,0.099195,0.31124,0.10499,0.10485,0.10492
0.50041,49.9642,51.2463,65.1406,0.2477,0.076741,0.07717,0.24768,0.077438,0.25171,0.084653,0.084605,0.084002
0.44709,56.6926,33.5159,35.0996,0.16154,0.053995,0.052784,0.19662,0.052926,0.19538,0.061671,0.059053,0.060713
0.30123,27.113,15.3064,15.0686,0.027009,0.006978,0.0067763,0.083716,0.012592,0.081531,0.020815,0.0099468,0.010006
0.34841,38.5395,86.91,52.3982,0.07983,0.021704,0.021691,0.082656,0.022368,0.083297,0.028277,0.027956,0.027978
0.19878,15.0908,38.2763,45.8548,0.022303,0.0019136,0.0019705,0.0091094,0.0011885,0.0084444,0.0024424,0.0038214,0.0038658
0.63473,55.4192,50.8635,48.346,0.44769,0.15046,0.14839,0.46399,0.15117,0.44733,0.15024,0.14656,0.14954
0.55076,56.0664,26.4061,41.5917,0.28085,0.099889,0.093113,0.36593,0.099396,0.31262,0.10774,0.09662,0.10678
0.293,75.5018,48.0469,24.9089,0.042035,0.010396,0.01118,0.044194,0.010636,0.047842,0.015247,0.015656,0.01491
0.51297,66.7728,31.9126,23.046,0.22466,0.077757,0.082736,0.27025,0.080482,0.30209,0.0899,0.090048,0.082992
0.63786,19.8646,18.5441,21.605,0.48983,0.14132,0.12497,0.51761,0.13107,0.43913,0.12777,0.12029,0.14103
0.44971,15.0617,15.9876,43.1013,0.26259,0.0607,0.042988,0.23688,0.040568,0.087113,0.04307,0.046906,0.077451
0.56929,38.4349,52.8894,81.6848,0.35206,0.11107,0.11176,0.34135,0.11006,0.34472,0.11477,0.11708,0.11628
0.39536,30.9637,35.7889,21.9051,0.12346,0.025117,0.032435,0.10153,0.03075,0.18375,0.038365,0.040889,0.028996
0.42617,77.1834,89.9498,16.1801,0.15185,0.045916,0.046197,0.16221,0.045493,0.15668,0.052988,0.052846,0.053302
0.37317,73.3609,37.013,43.8023,0.095301,0.0297,0.028564,0.10957,0.02866,0.10929,0.035984,0.034893,0.036142
0.29342,73.0971,47.8669,78.0852,0.047257,0.011905,0.011536,0.048829,0.011348,0.04577,0.016168,0.01617,0.016626
0.18314,83.6584,62.4933,54.0355,0.0081442,0.0011974,0.0012271,0.0071399,0.0011652,0.0075417,0.0022846,0.0023819,0.002319
0.42779,16.5469,35.179,57.2447,0.21896,0.047061,0.046772,0.14954,0.037432,0.10977,0.042249,0.055449,0.058064
0.44328,68.2188,19.871,18.6113,0.12771,0.04964,0.050578,0.19567,0.052677,0.20762,0.063934,0.057657,0.056142
0.36666,66.5487,51.9146,29.9968,0.097441,0.026075,0.028459,0.095078,0.026337,0.10387,0.03279,0.034617,0.032184
0.52874,31.7724,46.1406,26.2125,0.29839,0.078419,0.086997,0.23866,0.084425,0.34362,0.091033,0.09711,0.082019
0.23818,22.4056,26.7135,47.218,0.032831,0.0043724,0.0038028,0.025253,0.0031109,0.012828,0.005258,0.0063452,0.0083071
0.31597,16.1105,20.1694,68.2137,0.073793,0.015938,0.014706,0.069869,0.013885,0.039388,0.018583,0.019739,0.02261
0.37651,51.5877,51.8592,41.5272,0.10445,0.029609,0.030351,0.10752,0.030186,0.11312,0.037077,0.037382,0.036275
0.48753,24.6057,56.6276,25.5864,0.27012,0.064883,0.068589,0.17186,0.063871,0.25624,0.069634,0.080223,0.070976
0.52143,16.006,56.2787,62.2999,0.31543,0.088539,0.090036,0.26289,0.081433,0.25787,0.085617,0.098116,0.096104
0.35369,26.2542,57.5138,19.3267,0.099389,0.020049,0.023764,0.052786,0.021212,0.12156,0.026727,0.033943,0.024588
0.6263,44.2481,15.2523,49.5024,0.40485,0.14784,0.12985,0.53535,0.14559,0.38146,0.14754,0.1262,0.1506
0.15204,28.2622,54.9343,15.5325,0.0072763,0.00063724,0.0012855,0.0034011,0.00091836,0.0098143,0.0016607,0.0024853,0.0013036
0.58455,29.4285,51.9478,71.6205,0.37446,0.11745,0.11983,0.36847,0.11883,0.3625,0.12306,0.12398,0.12159
0.57684,26.1288,36.4864,15.7927,0.36049,0.086365,0.11408,0.28148,0.10458,0.47403,0.10882,0.12326,0.084977
0.54141,57.7467,66.4678,23.133,0.29648,0.093857,0.098723,0.29286,0.098505,0.33054,0.10491,0.10589,0.098353
0.38775,16.6101,51.0464,57.9231,0.15517,0.034796,0.035927,0.10362,0.027573,0.093397,0.032305,0.04343,0.043062
0.29843,15.0488,17.6107,15.048,0.058081,0.0045607,0.0069933,0.041184,0.0054087,0.063452,0.009867,0.012418,0.0086083
0.41431,47.9784,72.1335,22.8909,0.14678,0.040569,0.041726,0.13406,0.042897,0.15375,0.050355,0.049571,0.047293
0.49289,16.0451,46.507,70.7206,0.26667,0.075103,0.075404,0.22471,0.067328,0.21068,0.073532,0.083918,0.083953
0.31803,56.1208,15.0129,19.5975,0.029034,0.013811,0.012204,0.091655,0.017975,0.079597,0.027587,0.016176,0.018114
0.20695,46.8085,35.9059,20.9506,0.010912,0.0016619,0.0024833,0.011921,0.0021653,0.020529,0.004254,0.0045025,0.003131
0.42066,18.0479,46.23,59.0033,0.20214,0.04599,0.046998,0.13165,0.037808,0.12484,0.042555,0.055632,0.054794
0.37435,63.6338,48.3187,16.8509,0.089791,0.025542,0.03394,0.094574,0.030884,0.13749,0.038512,0.0413,0.030564
0.57299,25.5396,39.1767,67.0061,0.36228,0.10948,0.11157,0.36196,0.1105,0.32828,0.11515,0.11631,0.11522
0.17597,67.5473,80.7139,18.2374,0.0071272,0.0010833,0.00094174,0.0071365,0.00095169,0.006501,0.0019484,0.0019459,0.002121
0.39358,15.1166,40.3592,81.6335,0.13438,0.036025,0.036084,0.12519,0.033809,0.11456,0.040199,0.042965,0.043263
0.51321,50.0556,23.4078,44.5461,0.23276,0.081888,0.073476,0.32687,0.080647,0.24149,0.090035,0.077383,0.090555
0.61615,17.6168,59.9727,83.9099,0.42173,0.14011,0.13922,0.41975,0.13794,0.41935,0.13867,0.14033,0.14133
0.32247,56.4495,60.9244,86.6123,0.065062,0.015563,0.015832,0.05861,0.015206,0.06032,0.020256,0.021354,0.021171
0.52517,62.675,29.6119,47.9631,0.2661,0.088717,0.088016,0.3026,0.088419,0.283,0.095943,0.093899,0.095702
0.58781,35.4743,69.0486,74.1442,0.36712,0.12136,0.11929,0.37812,0.12097,0.37094,0.12509,0.12299,0.12541
0.42559,75.9848,15.2678,56.2138,0.14508,0.046783,0.043476,0.16612,0.045389,0.14831,0.053759,0.050104,0.05476
0.35442,77.9699,71.057,50.9803,0.090679,0.024056,0.025128,0.086522,0.023642,0.088675,0.029432,0.031295,0.030592
0.36423,26.2611,81.9899,66.2124,0.1037,0.027527,0.027183,0.096545,0.026505,0.095013,0.032941,0.033769,0.034077
0.53936,15.1851,15.1412,20.8711,0.37336,0.09135,0.064092,0.37849,0.064855,0.23708,0.067924,0.067363,0.10417
0.45439,18.4384,29.1345,17.8774,0.24391,0.038011,0.054061,0.13229,0.040545,0.25632,0.044639,0.067225,0.041322
0.24172,67.1634,17.869,38.5448,0.018909,0.0056466,0.0041024,0.031807,0.0051072,0.022316,0.0083559,0.0066063,0.0086146
0.5276,19.7179,31.6387,38.1104,0.36827,0.085645,0.082662,0.28268,0.07045,0.2467,0.073317,0.089824,0.095764
0.31216,23.7757,19.9166,33.518,0.072591,0.013801,0.0093043,0.087673,0.010024,0.039043,0.014258,0.012835,0.020925
0.24164,52.324,43.5897,39.2225,0.021689,0.0039502,0.0046065,0.020964,0.0041103,0.025119,0.0070603,0.0075065,0.0068421
0.10938,72.2556,78.395,84.2012,0.0040546,0.00057742,0.00055321,0.0038768,0.00065291,0.0043362,0.0011294,0.0011153,0.0010967
0.35777,52.2082,69.6633,77.4646,0.089275,0.02556,0.024424,0.093902,0.024818,0.088592,0.03102,0.030357,0.031865
0.54982,28.2403,28.3299,15.5239,0.27766,0.069893,0.091579,0.28957,0.094078,0.43924,0.10232,0.099482,0.069979
0.36187,18.6853,48.0155,59.7775,0.12657,0.027586,0.028593,0.086949,0.023579,0.080646,0.028774,0.036221,0.035027
0.42595,77.355,15.0898,15.7734,0.13179,0.045478,0.045851,0.16577,0.046489,0.16865,0.055812,0.052933,0.052097
0.31904,87.5888,15.1474,76.4232,0.062699,0.016063,0.01654,0.061767,0.016351,0.065914,0.021538,0.022085,0.021209
0.43169,21.0626,51.4074,54.6919,0.2014,0.049587,0.049404,0.15301,0.043686,0.14152,0.049077,0.058432,0.058938
0.63863,35.7434,70.354,24.3019,0.46279,0.1494,0.15136,0.43083,0.15136,0.48179,0.15,0.15066,0.14739
0.35123,16.0249,67.5881,84.8066,0.085576,0.022828,0.023071,0.085503,0.023406,0.083257,0.029465,0.02941,0.029056
0.17451,45.0202,53.8214,59.1471,0.006214,0.00089041,0.0009703,0.0064059,0.00097678,0.0060952,0.0018702,0.0018269,0.0017855
0.50196,15.5211,75.2696,47.8633,0.26205,0.079007,0.077259,0.23269,0.074672,0.2459,0.081116,0.08539,0.086743
0.49686,21.1019,37.9363,20.6816,0.31046,0.0559,0.078423,0.15627,0.058377,0.3122,0.061367,0.094026,0.059174
0.57479,82.5052,29.7199,24.4451,0.34212,0.11277,0.11394,0.3513,0.11218,0.36299,0.11731,0.11857,0.11717
0.13964,15.3642,76.3585,63.142,0.0068136,0.00077223,0.00080341,0.0058994,0.00085163,0.0062183,0.0017037,0.0016244,0.001688
0.60539,15.0002,29.5109,38.7417,0.52543,0.13034,0.12271,0.38319,0.10145,0.32163,0.099088,0.12687,0.13785
0.5064,33.9679,17.2134,35.9486,0.22897,0.075361,0.058251,0.35694,0.07353,0.21635,0.083565,0.060811,0.085456
0.61993,57.0855,65.0888,66.1326,0.43181,0.14094,0.14131,0.42092,0.13869,0.42516,0.13967,0.14218,0.14172
0.48212,15.0879,59.7242,17.2115,0.27384,0.062787,0.073078,0.13467,0.060849,0.25953,0.065454,0.086544,0.068301
0.62467,46.4399,19.1617,15.0724,0.31956,0.12536,0.13045,0.4739,0.15294,0.53506,0.15838,0.12997,0.12198
0.56908,69.8053,50.5829,69.6448,0.34644,0.11166,0.11148,0.34662,0.1114,0.34522,0.11606,0.11629,0.11651
0.21518,65.12,15.747,77.5975,0.014979,0.0026128,0.0026438,0.015,0.0025544,0.014608,0.0047394,0.0046192,0.0047574
0.24464,31.3708,18.1214,58.9661,0.024396,0.005068,0.0038205,0.036311,0.0050443,0.015885,0.0079276,0.0062891,0.0089949
0.44036,51.562,37.8846,85.1944,0.17145,0.051432,0.051649,0.17754,0.052374,0.17344,0.059949,0.058794,0.058754
0.37951,72.36,21.3577,74.2041,0.11469,0.030981,0.030454,0.10797,0.030246,0.11135,0.037234,0.03727,0.037807
0.47566,23.8008,57.4501,15.0932,0.22449,0.05471,0.066869,0.13979,0.061866,0.28347,0.069237,0.079827,0.059078
0.13163,61.4298,17.1389,50.9307,0.0047306,0.00066041,0.00071743,0.005212,0.00068931,0.0048914,0.0013022,0.0015105,0.0013143
0.47263,82.5032,31.5711,26.4635,0.20341,0.063158,0.063501,0.21221,0.062732,0.2139,0.070582,0.070664,0.070065
0.52643,15.4657,51.6884,26.2171,0.36152,0.082183,0.090691,0.18947,0.072781,0.30039,0.076001,0.10362,0.088491
0.14907,26.4222,22.0671,82.387,0.0072158,0.00093511,0.0010575,0.0071702,0.0011687,0.0066062,0.0022629,0.0020272,0.0020129
0.30325,59.6017,39.3985,46.8267,0.048028,0.011817,0.012395,0.051595,0.011923,0.053288,0.017223,0.017319,0.016815
0.18727,21.9765,70.7761,73.9607,0.0087972,0.0013685,0.0015075,0.0090272,0.0015191,0.0094707,0.0028645,0.0028451,0.0026438
0.55739,16.6532,48.6064,47.1884,0.41536,0.10546,0.10569,0.28276,0.089417,0.28237,0.091039,0.11398,0.11433
0.26113,27.846,80.3024,43.7789,0.032635,0.0071013,0.0064476,0.0303,0.0066048,0.030474,0.010266,0.010094,0.010602
0.37683,15.0879,83.0304,25.5918,0.11786,0.031417,0.030816,0.099725,0.030033,0.10823,0.035821,0.037678,0.038113
0.61937,54.8498,87.5816,65.9639,0.4259,0.14113,0.13877,0.42853,0.14103,0.42011,0.14196,0.13955,0.142
0.47918,52.7103,19.5872,16.3176,0.1342,0.057612,0.060534,0.25663,0.07076,0.28626,0.084917,0.066396,0.061804
0.4356,36.4554,35.2149,41.5796,0.16701,0.044606,0.042909,0.1852,0.046418,0.16345,0.054159,0.049762,0.052644
0.45417,23.4271,37.4254,77.3028,0.2016,0.056374,0.058428,0.19045,0.055018,0.18082,0.061702,0.065675,0.064193
0.42042,15.0187,35.2758,15.1203,0.21967,0.030279,0.047975,0.072246,0.029166,0.21666,0.032024,0.065677,0.033008
0.59166,33.9912,37.9402,17.3317,0.35767,0.097975,0.12129,0.31975,0.11591,0.48787,0.12099,0.12869,0.096458
0.30585,23.7425,46.8658,64.2341,0.068763,0.013881,0.013924,0.051442,0.011677,0.044531,0.016224,0.01934,0.019914
0.28989,19.0756,44.5721,39.8089,0.07956,0.010509,0.011027,0.029548,0.0065746,0.035506,0.0097248,0.016718,0.015433
0.43159,42.5033,74.1514,74.4463,0.16396,0.047632,0.048229,0.1585,0.047769,0.16714,0.055038,0.055848,0.054703
0.57974,24.1824,69.7715,57.7667,0.37329,0.12024,0.11738,0.36171,0.11577,0.35688,0.1192,0.12115,0.12459
0.56371,18.4882,58.0748,64.2466,0.37022,0.11092,0.10859,0.32208,0.10023,0.31041,0.10373,0.11453,0.11792
0.49546,75.9418,57.3731,15.1514,0.22388,0.071707,0.074859,0.24071,0.076079,0.24987,0.084537,0.082444,0.078635
0.3897,89.7953,41.9098,28.4102,0.11829,0.033683,0.035087,0.11675,0.034705,0.1241,0.041354,0.04187,0.040232
0.40354,16.8131,87.8106,40.7002,0.13672,0.039629,0.039376,0.13594,0.038953,0.13342,0.045622,0.046042,0.046975
0.39714,75.3968,35.605,50.4217,0.12139,0.035833,0.035224,0.12588,0.03616,0.12809,0.043395,0.042628,0.042842
0.47768,26.4137,64.7775,15.274,0.22507,0.060741,0.06787,0.166,0.067876,0.27004,0.075673,0.078704,0.065726
0.33517,15.5657,15.3375,15.0548,0.092059,0.00984,0.01322,0.077496,0.012008,0.11052,0.017687,0.019503,0.014411
0.28735,72.021,16.4889,63.061,0.040659,0.011104,0.010279,0.050727,0.011608,0.044707,0.016474,0.014442,0.015654
0.38354,19.1729,47.6161,70.334,0.1238,0.031699,0.032285,0.113,0.030069,0.098742,0.035895,0.039637,0.039435
0.39237,15.9729,37.4527,60.5703,0.16504,0.034613,0.036677,0.11563,0.029695,0.09383,0.034389,0.044514,0.043345
0.41024,15.2147,43.8119,79.3369,0.15378,0.04175,0.04181,0.14286,0.039938,0.13014,0.04599,0.049017,0.049646
0.54071,18.0425,84.7055,15.2355,0.3046,0.093477,0.095029,0.28411,0.095927,0.31074,0.10203,0.10229,0.098937
0.25861,71.2441,79.5818,66.0284,0.026962,0.0058317,0.0059626,0.029721,0.0064117,0.030265,0.010191,0.0095695,0.0093905
0.47306,53.7556,82.3816,18.5955,0.21323,0.065185,0.064449,0.20973,0.065857,0.21426,0.073206,0.072395,0.072622
0.30338,39.3591,28.2628,48.2221,0.056077,0.012627,0.011709,0.063896,0.012154,0.044248,0.017445,0.015881,0.018367
0.53918,86.1189,77.7871,56.039,0.30088,0.094575,0.094905,0.29863,0.094936,0.30427,0.10087,0.10098,0.10069
0.46055,17.632,75.1713,26.0728,0.22138,0.060424,0.059336,0.16582,0.056328,0.20267,0.062488,0.068684,0.067932
0.56919,17.964,21.442,48.5794,0.42236,0.11689,0.098171,0.39806,0.094017,0.23385,0.095787,0.10117,0.12815
0.44412,18.009,17.4401,15.721,0.18721,0.033642,0.03652,0.20395,0.037466,0.21672,0.046024,0.044364,0.040021
